tweet_id,tweet,class
16119501,We report a case of baclofen withdrawal syndrome resulting from oral baclofen underdosing.,1
16132305,"After discontinuing captopril and starting systemic steroids, her symptomatology rapidly improved, and her eosinophilia and radiographic abnormalities both resolved.",1
16132305,Captopril-induced pulmonary infiltrates with eosinophilia in an infant with congenital heart disease.,1
16132305,We report a case of an infant with complex congenital heart disease who was placed on captopril for afterload reduction following cardiac surgery and subsequently developed pulmonary infiltrates with eosinophilia.,1
16146480,Can propofol precipitate pancreatitis in patients with Cushing's syndrome?,1
16146480,"Since elevated cortisol levels in Cushing's disease poses a threat for pancreatitis, there is a possibility that patients with Cushing's disease might be more prone to acute pancreatitis following propofol administration.",1
16156485,"Since recent studies have reported no negative interactions with concurrent use, we here report three cases (one case of a prolonged seizure, a serotonin syndrome and a focal seizure) of severe lithium-induced side effects while patients underwent ECT without complications and lithium serum levels were still subtherapeutic.",1
16160485,CD20-negative T-cell-rich B-cell lymphoma as a progression of a nodular lymphocyte-predominant Hodgkin's lymphoma treated with rituximab: a molecular analysis using laser capture microdissection.,1
16160485,"Recently, CD20-negative tumors have been described after Rituximab therapy.",1
16164579,A 51-year old physically fit woman experienced angio-oedema and hypotensive shock after irbesartan ingestion requiring noradrenaline infusion.,1
16164579,"To our knowledge, our report is one of the first on shock and angio-oedema from irbesartan.",1
16167682,She died within six weeks of developing congestive heart failure coupled with liver failure due to haemosiderosis despite regular use of desferrioxamine.,1
16167682,Transfusion haemosiderosis inspite of regular use of desferrioxamine: case report.,1
16181292,"One of the side-effects of intravitreal triamcinolone is the development of cataract, and it is known that cataract extraction can exacerbate macular degeneration.",1
16181292,Severe loss of vision after removal of cataract caused by intravitreal triamcinolone in combination with photodynamic therapy for exudative age-related macular degeneration.,1
16192734,Rhabdomyolysis caused by tocolysis with oral ritodrine hydrochloride in a pregnant patient with myotonic dystrophy.,1
16192734,Rhabdomyolysis has been recognized as a complication of tocolytic therapy with ritodrine hydrochloride.,1
16192734,We report here a rare case of ritodrine-hydrochloride-induced rhabdomyolysis in a pregnant patient with myotonic dystrophy.,1
16196187,Acute myocardial ischemia following accidental intravenous administration of epinephrine in high concentration.,1
16196187,Inadvertent and accidental epinephrine overdose might result in potentially lethal complications.,1
16196187,"We present a case of acute epinephrine toxicity resulting in acute myocardial ischemia in a young boy with combined variable immunodeficiency syndrome who developed severe allergic reaction to intravenous immunoglobulin, and was subsequently given epinephrine by mistake intravenously rather than subcutaneously.",1
16200540,Polysomnographic and pharmacokinetic findings in levodopa-induced augmentation of restless legs syndrome.,1
16200540,"Symptoms and signs of augmentation were related to low plasma levodopa levels, abating 75 minutes after oral levodopa administration and reappearing after 3 hours, closely mirroring the rapid rise and fall of plasma levodopa concentration.",1
16200540,"Videopolysomnographic and pharmacokinetic studies with monitoring of plasma levodopa levels demonstrated marked motor hyperactivity during augmentation, with anarchic discharges of motor unit potentials, tonic grouped discharges and flexor spasms, associated with painful dysesthesia.",1
16200540,We describe a patient with idiopathic RLS who developed augmentation after 8 months of levodopa treatment.,1
16204273,The major side effect of infliximab is infection.,1
16204273,This report describes a probable case of infliximab-induced membranous nephropathy.,1
16207263,Linezolid-induced dyserythropoiesis: chloramphenicol toxicity revisited.,1
16207263,We report here two cases of dyserythropoietic anaemia associated with long-term linezolid use that share striking similarities to chloramphenicol-associated myelotoxicity.,1
1621023,"A selective association between fluoxetine and extensive, prominent eye movements in nonrapid eye movement (NREM) sleep was detected, utilizing Fisher's exact one-tailed statistic (p less than 0.00001 for each comparison).",1
1621023,"In addition, a 31-year-old man with obsessive-compulsive disorder developed RBD soon after starting fluoxetine therapy, which persisted at PSG study 19 months after fluoxetine discontinuation.",1
1621023,Prominent eye movements during NREM sleep and REM sleep behavior disorder associated with fluoxetine treatment of depression and obsessive-compulsive disorder.,1
16211208,"Because of serious side effects of an increase in the QT interval causing torsades de pointes, dofetilide must be initiated with close monitoring of the QT interval in an inpatient setting.",1
16211208,Marked QT prolongation and torsades de pointes secondary to acute ischemia in an elderly man taking dofetilide for atrial fibrillation: a cautionary tale.,1
16211208,We report marked QT prolongation and torsades de pointes in a setting of flash pulmonary edema resulting from acute myocardial ischemia in a patient who was being treated with dofetilide for atrial fibrillation.,1
16216617,Prominent positive U waves appearing with high-dose intravenous phenylephrine.,1
16216617,"While on a maximal dose of phenylephrine she developed prominent positive U waves, which disappeared with the cessation of the drug.",1
16221163,Hepatoxicity is a rare complication of SRL therapy and may be connected with some diagnostic and/or therapeutic problems.,1
16221163,Sirolimus-associated hepatotoxicity in the kidney graft recipient.,1
16221163,The aim of our paper was to describe hepatotoxicity of sirolimus (SRL) in a kidney graft recipient.,1
16225183,CASE REPORT: We present a case of a 28-yr-old male who developed a severe case of nephrotic syndrome while being treated for relapsing/remitting Multiple Sclerosis (RRMS) with weekly injections of interferon beta 1a.,1
16225183,Nephrotic syndrome in a multiple sclerosis patient treated with interferon beta 1a.,1
16225183,SUBSEQUENT COURSE: The nephrosis resolved almost completely once the interferon was stopped and after immunosuppressive treatment.,1
16225183,This latest (third) report suggests that the safety profile should be reexamined and at least raises the question of potential renal toxicity of interferons in MS.,1
16237130,Capecitabine-induced multifocal leukoencephalopathy: a report of five cases.,1
16237130,The authors report five additional cases of capecitabine-induced multifocal leukoencephalopathy.,1
16239768,A 56-year-old white woman with a diagnosis of reactive depression developed severe UI after a 30 days' treatment with venlafaxine 75 mg/day.,1
